Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Brewer Hicklen ","ATL","OF",999,4.75844,1.6544000022113323,-92.02341206443417,16.809601861951794,-74.21381020248238,"Brewer Hicklen","20450",676551
"Travis Jankowski ","NYM","OF",999,4.06679,1.6519999243319035,-92.02402485095799,16.809601861951794,-74.21442298900618,"Travis Jankowski","13768",608671
"Wilfred Veras ","CHW","OF",999,4.98998,1.6307999808341265,-92.0294376085157,16.809601861951794,-74.21983574656392,"Wilfred Veras","sa3015178",691442
"Sean Bouchard ",,"1B/OF/DH",999,4.9956,1.6148000359535217,-92.03352270537387,16.809601861951794,-74.22392084342208,"Sean Bouchard","21270",656248
"Chris Meyers ","DET","1B/OF",999,4.27297,1.6058000046759844,-92.03582058825843,16.809601861951794,-74.22621872630663,"Chris Meyers","sa3016956",680273
"Cal Stevenson ","DET","OF",999,3.9233,1.5855999998748302,-92.04097804203491,16.809601861951794,-74.23137618008312,"Cal Stevenson","22411",670276
"Terrell Tatum ",,"OF",999,5.41243,1.5077000111341476,-92.06086742300651,16.809601861951794,-74.25126556105471,"Terrell Tatum","sa3017338",695299
"Elijah Dunham ","LAA","OF",999,4.74378,1.496400011703372,-92.06375253245635,16.809601861951794,-74.25415067050456,"Elijah Dunham","sa3014827",685313
"Billy McKinney ",,"OF/DH",999,4.16384,1.4898999445140362,-92.06541212592688,16.809601861951794,-74.25581026397509,"Billy McKinney","15654",641856
"Elier Hernandez ",,"DH/OF",999,4.02913,1.4842000007629395,-92.06686743233469,16.809601861951794,-74.2572655703829,"Elier Hernandez","13750",609274
"Levi Jordan ","WSN","OF",999,3.73445,1.473200038075447,-92.06967593657329,16.809601861951794,-74.26007407462149,"Levi Jordan","25138",682119
"Mike Antico ","STL","OF",999,3.95481,1.4563999567180872,-92.07396532382316,16.809601861951794,-74.26436346187138,"Mike Antico","sa3016922",690443
"Matt Lloyd ","BOS","1B/OF",999,3.69458,1.452600016258657,-92.07493552246747,16.809601861951794,-74.26533366051567,"Matt Lloyd","sa1169978",651016
"David Peralta ",,"OF",999,3.44457,1.4522999851033092,-92.07501212625199,16.809601861951794,-74.26541026430021,"David Peralta","2136",444482
"David Hensley ",,"DH/OF",999,5.57888,1.4219999704509974,-92.08274830881898,16.809601861951794,-74.27314644686719,"David Hensley","25111",682073
"Nick Martini ",,"OF/DH",999,3.44589,1.4054999630898237,-92.08696108134626,16.809601861951794,-74.27735921939446,"Nick Martini","12005",605361
"Kyle Garlick ",,"OF",999,4.46917,1.3865999206900597,-92.09178662945921,16.809601861951794,-74.2821847675074,"Kyle Garlick","18063",664247
"Alexander Canario ",,"OF",999,3.8783,1.381999953649938,-92.09296109043665,16.809601861951794,-74.28335922848484,"Alexander Canario","22842",672744
"Cade Marlowe ","ATH","OF",999,3.98615,1.355900033377111,-92.09962490728728,16.809601861951794,-74.29002304533549,"Cade Marlowe","25505",687799
"Jose Ramos ","NYM","OF",999,4.51993,1.3464000262320042,-92.10205044372697,16.809601861951794,-74.29244858177519,"Jose Ramos","sa3008845",682947
"Matt Rudick ","NYM","OF",999,3.76846,1.3216999797150493,-92.1083568456037,16.809601861951794,-74.29875498365189,"Matt Rudick","sa3017334",689822
"Cooper Hummel ",,"OF",999,3.3592,1.2702000178396702,-92.12150578667956,16.809601861951794,-74.31190392472777,"Cooper Hummel","19458",669450
"Quincy Hamilton ",,"OF",999,3.74645,1.2468999903649092,-92.12745473648799,16.809601861951794,-74.31785287453619,"Quincy Hamilton","sa3017215",680810
"Conner Capel ","COL","OF",999,2.91926,1.2322000209242105,-92.13120792435365,16.809601861951794,-74.32160606240186,"Conner Capel","19983",668843
"Aaron Hicks ",,"OF",999,3.2303,1.2233000034466386,-92.13348027177149,16.809601861951794,-74.3238784098197,"Aaron Hicks","5297",543305
"Rafael Ortega ",,"OF",999,2.97071,1.1807999988086522,-92.14433134886667,16.809601861951794,-74.33472948691488,"Rafael Ortega","10323",542364
"J.P. Martínez ",,"OF",999,3.49275,1.1737000057473779,-92.14614411507081,16.809601861951794,-74.33654225311903,"J.P. Martinez","24451",679881
"Kole Calhoun ",,"OF",999,2.88511,1.1482000518590212,-92.15265474884423,16.809601861951794,-74.34305288689242,"Kole Calhoun","11200",594777
"Bladimir Restituyo ",,"OF",999,2.88855,1.0724000055342913,-92.17200797370843,16.809601861951794,-74.36240611175664,"Bladimir Restituyo","sa3006621",678837
"Hunter Bishop ",,"OF",999,4.06502,1.0631999615579844,-92.17435692372189,16.809601861951794,-74.3647550617701,"Hunter Bishop","sa3011413",666183
"Gabriel Martinez ",,"OF",999,2.86038,1.0519000045023859,-92.1772420223525,16.809601861951794,-74.36764016040071,"Gabriel Martinez","sa3008865",683447
"Yohendrick Pinango ","TOR","OF",999,2.68512,1.0512999896891415,-92.17739521779453,16.809601861951794,-74.36779335584274,"Yohendrick Pinango","sa3009539",682818
"Ismael Munguia ","TOR","OF",999,2.08147,1.0454000206664205,-92.17890159454132,16.809601861951794,-74.36929973258952,"Ismael Munguia","sa917132",665998
"Bubba Thompson ",,"OF",999,3.07533,1.038399995304644,-92.18068883704906,16.809601861951794,-74.37108697509727,"Bubba Thompson","22261",669352
"Stone Garrett ",,"OF",999,3.553,1.0358999483287334,-92.18132714762594,16.809601861951794,-74.37172528567415,"Stone Garrett","19273",656448
"Carson McCusker ",,"OF/DH",999,4.06502,1.0338999317027628,-92.18183779073728,16.809601861951794,-74.37223592878547,"Carson McCusker","33098",676812
"Ryan Clifford ","NYM","1B/OF",999,2.80308,1.0310999697539955,-92.18255267543502,16.809601861951794,-74.37295081348321,"Ryan Clifford","sa3020126",691775
"Anthony Seigler ","BOS","3B",999,13.3346,6.119199946522713,-90.88346187329904,15.509947123256422,-74.3735147500426,"Anthony Seigler","23802",678011
"Avisaíl García ",,"OF",999,3.18063,1.0108000366017222,-92.18773564286145,16.809601861951794,-74.37813378090966,"Avisail Garcia","5760",541645
"Alexfri Planez ",,"OF",999,2.67965,1.007499996572733,-92.1885782072112,16.809601861951794,-74.3789763452594,"Alexfri Planez","sa3005515",678413
"Yoyner Fajardo ",,"OF",999,2.46182,0.9890999803319573,-92.19327608892867,16.809601861951794,-74.3836742269769,"Yoyner Fajardo","sa3005938",679938
"Alberto Rodriguez ","KCR","OF",999,2.54333,0.9786999505013227,-92.19593141865032,16.809601861951794,-74.38632955669851,"Alberto Rodriguez","sa3005603",679754
"Aaron Zavala ","TEX","OF",999,4.15348,0.9776999913156033,-92.19618672766282,16.809601861951794,-74.38658486571103,"Aaron Zavala","sa3017665",701648
"Duke Ellis ","NYY","OF",999,2.33298,0.9765000208280981,-92.19649310344755,16.809601861951794,-74.38689124149575,"Duke Ellis","27543",668752
"Gavin Cross ","KCR","OF",999,2.54333,0.9746999684721231,-92.1969526917948,16.809601861951794,-74.38735082984303,"Gavin Cross","sa3019985",688457
"Robert Perez Jr. ",,"1B/OF",999,3.38304,0.97069994173944,-92.19797397635298,16.809601861951794,-74.3883721144012,"Robert Perez Jr.","sa3002851",672596
"Orlando Martinez ","TEX","OF",999,2.46507,0.9690999947488308,-92.19838247391178,16.809601861951794,-74.38878061195997,"Orlando Martinez","sa3006664",678636
"Patrick Wisdom ","SEA","3B",999,13.8691,6.0550000593066216,-90.89985335211459,15.509947123256422,-74.38990622885818,"Patrick Wisdom","13602",621550
"Marcus Lee Sang ","TEX","OF",999,2.54333,0.9495000280439854,-92.20338672630162,16.809601861951794,-74.39378486434981,"Marcus Lee Sang","sa3011445",686984
"Austin Hendrick ","CIN","OF",999,3.4761,0.8848999617621303,-92.2198803786094,16.809601861951794,-74.41027851665761,"Austin Hendrick","sa3014521",690988
"Ethan Wilson ",,"OF",999,2.43758,0.883100014179945,-92.22033994020586,16.809601861951794,-74.41073807825407,"Ethan Wilson","sa3017329",681159
"Matt Gorski ","LAD","1B/OF",999,2.11861,0.8811999782919884,-92.22082505629186,16.809601861951794,-74.41122319434007,"Matt Gorski","25855",685301
"Ben Malgeri ","DET","OF",999,2.42518,0.8708000285550952,-92.223480365564,16.809601861951794,-74.41387850361221,"Ben Malgeri","sa3016975",701162
"Sammy Siani ","SEA","OF",999,2.49303,0.8529999973252416,-92.22802505944856,16.809601861951794,-74.41842319749676,"Sammy Siani","sa3010704",686445
"Jairo Pomares ",,"OF",999,2.28863,0.8516999511048198,-92.22835698651267,16.809601861951794,-74.41875512456087,"Jairo Pomares","sa3010023",682646
"Joe Lampe ","CLE","OF",999,2.54333,0.8486000373959541,-92.2291484547238,16.809601861951794,-74.419546592772,"Joe Lampe","sa3020642",802407
"Canaan Smith-Njigba ",,"OF",999,2.5019,0.8484999602660537,-92.22917400635987,16.809601861951794,-74.41957214440808,"Canaan Smith-Njigba","23264",675986
"Greg Jones ","MIL","OF",999,3.51093,0.8447999320924282,-92.230118695456,16.809601861951794,-74.42051683350421,"Greg Jones","25448",675659
"Tres Gonzalez ",,"OF",999,2.50314,0.8407999631017447,-92.23113996527151,16.809601861951794,-74.42153810331972,"Tres Gonzalez","sa3020121",687206
"Max Clark ","DET","OF",999,1.74542,0.8406999977305532,-92.23116548837342,16.809601861951794,-74.42156362642162,"Max Clark","sa3022683",703601
"Óscar Mercado ","PHI","OF",999,1.90785,0.8372000036761165,-92.23205910487161,16.809601861951794,-74.4224572429198,"Oscar Mercado","16375",640458
"Kenedy Corona ","NYY","OF",999,2.50308,0.8143999809399247,-92.23788039375357,16.809601861951794,-74.42827853180178,"Kenedy Corona","26244",685744
"Matt Fraizer ","BOS","OF",999,2.12965,0.7870999593287706,-92.24485061979769,16.809601861951794,-74.43524875784588,"Matt Fraizer","sa918983",670208
"Diego Hernandez ",,"OF",999,2.55124,0.771599980071187,-92.24880806571636,16.809601861951794,-74.43920620376457,"Diego Hernandez","sa3005759",678746
"John Rhodes ",,"1B/OF",999,2.67335,0.7636000011116266,-92.25085061580994,16.809601861951794,-74.44124875385813,"John Rhodes","sa3017162",687981
"Trevor Hauver ","TEX","OF",999,2.23665,0.7572999917902052,-92.25245913061903,16.809601861951794,-74.44285726866724,"Trevor Hauver","sa3014448",669386
"Will Robertson ","BAL","OF",999,2.31241,0.7555000344291329,-92.25291869471225,16.809601861951794,-74.44331683276046,"Will Robertson","25467",683770
"Zach Kokoska ","COL","1B/OF",999,2.06256,0.7258000043220818,-92.26050168956523,16.809601861951794,-74.45089982761344,"Zach Kokoska","sa3017165",694808
"Garrett Spain ","MIN","OF",999,2.54333,0.7117000306025147,-92.26410168686343,16.809601861951794,-74.45449982491164,"Garrett Spain","sa3017174",696521
"Jimmy Herron ",,"OF",999,1.78928,0.7071000030264258,-92.26527616329687,16.809601861951794,-74.45567430134507,"Jimmy Herron","sa3008183",676939
"Dru Baker ","CHW","OF",999,2.06256,0.6772999791428447,-92.27288468850418,16.809601861951794,-74.4632828265524,"Dru Baker","sa3017331",681333
"Cam Eden ",,"DH/OF",999,2.08492,0.6580000258982182,-92.2778123416274,16.809601861951794,-74.4682104796756,"Cam Eden","25476",686490
"Spencer Packard ","SEA","OF",999,1.58656,0.656800001161173,-92.27811873126309,16.809601861951794,-74.4685168693113,"Spencer Packard","sa3016803",689070
"Darius Hill ",,"OF",999,1.96371,0.6444999948143959,-92.28125916191192,16.809601861951794,-74.47165729996013,"Darius Hill","sa3010395",675628
"Tyler McDonough ","BOS","OF",999,2.09916,0.635300007648766,-92.2836080974205,16.809601861951794,-74.47400623546869,"Tyler McDonough","sa3016869",694812
"Chris Roller ",,"OF",999,3.40833,0.6344999615103006,-92.2838123647471,16.809601861951794,-74.4742105027953,"Chris Roller","23557",676896
"Símon Muzziotti ",,"OF",999,1.46059,0.6172999981790781,-92.2882038496359,16.809601861951794,-74.47860198768412,"Simon Muzziotti","19553",665922
"Phillip Sikes ",,"OF",999,2.47944,0.6156000075861812,-92.28863789027054,16.809601861951794,-74.47903602831873,"Phillip Sikes","sa3017113",689651
"Josh Hatcher ",,"1B/OF",999,2.04717,0.6151999873109162,-92.28874002322047,16.809601861951794,-74.47913816126868,"Josh Hatcher","sa3020115",677049
"Cole Roederer ",,"OF",999,2.06575,0.6064000064507127,-92.29098682934587,16.809601861951794,-74.48138496739408,"Cole Roederer","sa3008184",680711
"Trevor Schwecke ",,"OF",999,1.85282,0.6062000249512494,-92.29103788850897,16.809601861951794,-74.48143602655718,"Trevor Schwecke","sa3009874",673893
"Mark Contreras ",,"OF",999,1.9133,0.6040000286884606,-92.29159959030783,16.809601861951794,-74.48199772835603,"Mark Contreras","20122",676628
"David Calabrese ","LAA","OF",999,1.77212,0.6033999961800873,-92.29175279026776,16.809601861951794,-74.48215092831599,"David Calabrese","sa3014507",683341
"Nick Schnell ","SDP","OF",999,2.06256,0.6013000030070543,-92.29228895933443,16.809601861951794,-74.48268709738262,"Nick Schnell","sa3007639",678010
"Lamar Sparks ",,"OF",999,2.08313,0.5958999935537577,-92.29366768668733,16.809601861951794,-74.48406582473552,"Lamar Sparks","sa3004932",676473
"Bo Davidson ","SFG","OF",999,1.3985,0.5951000014320016,-92.29387194022242,16.809601861951794,-74.48427007827064,"Bo Davidson","sa3022706",815589
"Henry Bolte ","ATH","OF",999,1.61656,0.5860999906435609,-92.29616981787572,16.809601861951794,-74.48656795592393,"Henry Bolte","sa3020006",703607
"Allan Castro ","BOS","OF",999,1.4212,0.578599976375699,-92.29808471726759,16.809601861951794,-74.48848285531578,"Allan Castro","sa3016084",691369
"Luis Mieses ",,"OF",999,1.50374,0.5606000078842044,-92.30268045902045,16.809601861951794,-74.49307859706866,"Luis Mieses","sa3003274",672635
"Brady Allen ",,"OF",999,2.04717,0.555599991697818,-92.30395706031916,16.809601861951794,-74.49435519836736,"Brady Allen","sa3018098",680918
"Devonte Brown ",,"OF",999,2.04717,0.5529999863356352,-92.30462089221456,16.809601861951794,-74.49501903026277,"Devonte Brown","sa3020189",675994
"Vimael Machín ","COL","3B",999,11.5715,5.641700092703104,-91.00537686532958,15.509947123256422,-74.49542974207314,"Vimael Machin","17684",605353
"Grant Richardson ",,"OF",999,2.04717,0.5508999596349895,-92.30515706984147,16.809601861951794,-74.49555520788968,"Grant Richardson","sa3016964",685300
"Matthew Etzel ","MIA","OF",999,1.36357,0.5456999992020428,-92.30648472079186,16.809601861951794,-74.49688285884008,"Matthew Etzel","sa3022815",803033
"Kala'i Rosario ","MIN","OF",999,1.36357,0.536300000268966,-92.30888472319155,16.809601861951794,-74.49928286123976,"Kala'i Rosario","sa3015199",693850
"Enrique Bradfield Jr. ","BAL","OF",999,1.14874,0.5355999921448529,-92.30906344886904,16.809601861951794,-74.49946158691723,"Enrique Bradfield Jr.","sa3022917",690961
"Mason Auer ","TBR","OF",999,1.66522,0.5347000164911151,-92.30929323014283,16.809601861951794,-74.49969136819105,"Mason Auer","sa3017791",687020
"Carlos De La Cruz ",,"OF",999,2.14863,0.5345999822020531,-92.30931877084083,16.809601861951794,-74.49971690888904,"Carlos De La Cruz","sa3006903",678926
"Kellen Strahm ","HOU","OF",999,1.56709,0.5305999871343374,-92.31034004731431,16.809601861951794,-74.50073818536252,"Kellen Strahm","sa3010278",687005
"Corey Rosier ",,"OF",999,1.3501,0.5127999822143465,-92.31488473448145,16.809601861951794,-74.50528287252966,"Corey Rosier","sa3016961",681468
"Neyfy Castillo ",,"OF",999,1.58402,0.499300017952919,-92.3183315377049,16.809601861951794,-74.50872967575312,"Neyfy Castillo","sa3005544",678689
"Ethan Workinger ","ATL","OF",999,1.14068,0.4804000002332032,-92.32315707951658,16.809601861951794,-74.5135552175648,"Ethan Workinger","sa3015166",689688
"Juan Guerrero ",,"OF",999,1.1471,0.47909999871626496,-92.32348899516705,16.809601861951794,-74.51388713321526,"Juan Guerrero","sa3008759",682648
"Tanner Allen ",,"OF",999,1.3497,0.46639998722821474,-92.32673155490181,16.809601861951794,-74.51712969295002,"Tanner Allen","sa3016854",669327
"Ezequiel Pagan ",,"OF",999,1.12389,0.4543000077828765,-92.32982091479555,16.809601861951794,-74.52021905284376,"Ezequiel Pagan","sa3007975",681868
"Connor Kokx ",,"OF",999,1.30257,0.44379998091608286,-92.33250177570378,16.809601861951794,-74.52289991375198,"Connor Kokx","sa3017735",701634
"Brett Bateman ","CHC","OF",999,1.15724,0.4322000010870397,-92.33546347597884,16.809601861951794,-74.52586161402706,"Brett Bateman","sa3022603",703520
"Kevin Graham ",,"OF",999,1.93874,0.4263999741524458,-92.33694433556835,16.809601861951794,-74.52734247361656,"Kevin Graham","sa3020087",681184
"Daniel Mateo ",,"OF",999,1.1471,0.4235000070184469,-92.3376847535333,16.809601861951794,-74.52808289158149,"Daniel Mateo","sa3010886",686863
"Jared Wegner ",,"OF",999,1.93874,0.4085999825038016,-92.34148901934704,16.809601861951794,-74.53188715739525,"Jared Wegner","sa3022695",808767
"Wilderd Patiño ",,"OF",999,1.3592,0.395400017965585,-92.34485922681121,16.809601861951794,-74.5352573648594,"Wilderd Patino","sa3007874",679741
"Chris Newell ","LAD","OF",999,1.14874,0.3908000036608428,-92.3460336998562,16.809601861951794,-74.53643183790442,"Chris Newell","sa3019971",683006
"Trey Harris ",,"OF",999,1.45373,0.38919999776408076,-92.34644221245489,16.809601861951794,-74.53684035050308,"Trey Harris","sa3006876",674677
"Lazaro Armenteros ",,"OF",999,1.30257,0.3714000014588237,-92.35098689742252,16.809601861951794,-74.54138503547073,"Lazaro Armenteros","sa969091",670860
"DJ Gladney ","NYY","OF",999,1.10662,0.36119998153299093,-92.35359116072861,16.809601861951794,-74.54398929877682,"DJ Gladney","sa3010043",687554
"Brayan Buelvas ","ATH","OF",999,1.14874,0.35509998677298427,-92.35514860793326,16.809601861951794,-74.54554674598147,"Brayan Buelvas","sa3008868",683454
"Stanley Consuegra ",,"OF",999,1.12389,0.3528000111691654,-92.35573583640081,16.809601861951794,-74.54613397444902,"Stanley Consuegra","sa3005628",681679
"Jeremy De La Rosa ",,"OF",999,1.1471,0.3525999882258475,-92.35578690614533,16.809601861951794,-74.54618504419354,"Jeremy De La Rosa","sa3011329",682707
"Jacob Burke ","CHW","OF",999,1.12526,0.35169999999925494,-92.35601669062922,16.809601861951794,-74.54641482867743,"Jacob Burke","sa3019934",804240
"Donta' Williams ",,"OF",999,1.30257,0.33959999261423945,-92.35910605765649,16.809601861951794,-74.5495041957047,"Donta' Williams","sa3017152",676024
"Vaun Brown ",,"OF",999,1.3497,0.3326999950222671,-92.36086776113075,16.809601861951794,-74.55126589917896,"Vaun Brown","sa3017282",673901
"Dasan Brown ","MIL","OF",999,1.14874,0.32999999402090907,-92.36155712385607,16.809601861951794,-74.55195526190427,"Dasan Brown","sa3011717",672018
"Kevin Kilpatrick Jr. ","ATL","OF",999,1.14028,0.31909999856725335,-92.36434010451717,16.809601861951794,-74.55473824256538,"Kevin Kilpatrick Jr.","sa3019891",687201
"Justice Thompson ",,"OF",999,1.00925,0.31680000899359584,-92.36492733655147,16.809601861951794,-74.5553254745997,"Justice Thompson","sa3017395",681142
"Colin Barber ",,"OF",999,1.06058,0.30669999960809946,-92.36750606522313,16.809601861951794,-74.55790420327132,"Colin Barber","sa3010696",683145
"Joe Suozzi ",,"1B/OF",999,1.02939,0.30149999586865306,-92.36883372723051,16.809601861951794,-74.55923186527872,"Joe Suozzi","sa3015106",679545
"Rolando Espinosa ",,"OF",999,1.00925,0.28679999290034175,-92.37258692365643,16.809601861951794,-74.56298506170464,"Rolando Espinosa","sa3005774",678849
"Niko Decolati ",,"OF",999,1.02939,0.2754000148270279,-92.3754975595966,16.809601861951794,-74.56589569764479,"Niko Decolati","sa3006670",680719
"Dalvy Rosario ","MIA","OF",999,1.14874,0.2690000091679394,-92.37713160541395,16.809601861951794,-74.56752974346216,"Dalvy Rosario","sa3005712",672537
"Trevor Boone ",,"OF",999,1.32839,0.26290001161396503,-92.37868905333197,16.809601861951794,-74.56908719138016,"Trevor Boone","sa3010336",685392
"Caeden Trenkle ",,"OF",999,1.00925,0.2293999968096614,-92.387242258124,16.809601861951794,-74.5776403961722,"Caeden Trenkle","sa3019991",689959
"Cade Fergus ","PHI","OF",999,1.14874,0.2059999918565154,-92.39321673412553,16.809601861951794,-74.58361487217373,"Cade Fergus","sa3019919",681495
"Ryan Bliss ","SEA","2B/DH",999,47.5502,19.447700142860413,-87.48043675775762,11.877546918772719,-74.60288983898488,"Ryan Bliss","29547",669208
"Tyler Nevin ",,"1B/3B",999,8.20232,4.139899913221598,-91.38881563593517,15.509947123256422,-74.87886851267876,"Tyler Nevin","17893",663527
"Emmanuel Rivera ",,"3B",999,8.05609,3.174800034612417,-91.63522438992352,15.509947123256422,-75.1252772666671,"Emmanuel Rivera","19890",656896
"Andre Lipcius ",,"3B",999,6.85533,2.7757000755518675,-91.7371223652612,15.509947123256422,-75.22717524200478,"Andre Lipcius","25822",686531
"Bryan Ramos ","BAL","3B",999,6.74579,2.761900088749826,-91.74064577006968,15.509947123256422,-75.23069864681325,"Bryan Ramos","25621",682868
"Eguy Rosario ",,"3B",999,6.31816,2.4746999461203814,-91.81397354770093,15.509947123256422,-75.3040264244445,"Eguy Rosario","19964",666703
"Tommy Troy ","ARI","2B/SS",999,47.0348,20.523000568151474,-87.20589166265206,10.88220454006311,-75.32368712258895,"Tommy Troy","sa3022561",694371
"David Villar ",,"1B/3B/DH",999,6.61106,2.388000032864511,-91.83610972041194,15.509947123256422,-75.32616259715552,"David Villar","24782",681584
"Jason Vosler ",,"1B/3B",999,5.4867,2.33580004516989,-91.8494373916832,15.509947123256422,-75.33949026842676,"Jason Vosler","16686",613564
"Tyler Callihan ","PIT","2B/OF",999,43.9528,16.38059961795807,-88.26352712534457,11.877546918772719,-75.38598020657184,"Tyler Callihan","27497",682997
"Vinny Capra ","BOS","3B",999,5.06428,2.0344999730587006,-91.92636515531791,15.509947123256422,-75.41641803206147,"Vinny Capra","25040",681962
"Davis Wendzel ","PIT","3B",999,5.28981,1.972300068475306,-91.94224599970124,15.509947123256422,-75.43229887644482,"Davis Wendzel","26469",673995
"Armando Alvarez ",,"1B/3B",999,4.89153,1.9400999760255218,-91.95046730905453,15.509947123256422,-75.4405201857981,"Armando Alvarez","19292",669137
"Anthony Rendon ","LAA","3B",999,4.26234,1.8685000073164701,-91.9687481724825,15.509947123256422,-75.45880104922608,"Anthony Rendon","12861",543685
"Malcom Nuñez ",,"1B/3B",999,4.54643,1.8200000366196036,-91.98113115751106,15.509947123256422,-75.47118403425465,"Malcom Nunez","sa3008113",682650
"J.D. Davis ",,"1B/3B",999,4.84598,1.7931000078096986,-91.98799925761989,15.509947123256422,-75.47805213436345,"J.D. Davis","16219",605204
"Jacob Berry ","MIA","3B/OF",999,4.33025,1.6715000197291374,-92.01904609765381,15.509947123256422,-75.50909897439738,"Jacob Berry","sa3019825",694351
"Oliver Dunn ","CHW","1B/3B",999,5.57578,1.5954000689089298,-92.03847589396379,15.509947123256422,-75.52852877070737,"Oliver Dunn","26295",686554
"Luis De Los Santos ",,"3B",999,5.44279,1.593099976889789,-92.03906315215444,15.509947123256422,-75.529116028898,"Luis De Los Santos","21682",665782
"Miguel Sanó ",,"1B/3B",999,4.46114,1.5549000184983015,-92.04881634387924,15.509947123256422,-75.53886922062281,"Miguel Sano","12164",593934
"Blaze Jordan ","STL","1B/3B",999,2.89197,1.5509000192396343,-92.04983762142275,15.509947123256422,-75.53989049816634,"Blaze Jordan","sa3014537",691458
"Kody Hoese ",,"3B",999,4.12697,1.4624000024050474,-92.07243339555919,15.509947123256422,-75.56248627230278,"Kody Hoese","sa3010021",682210
"Brendon Davis ",,"3B/OF",999,3.92452,1.4546000501140952,-92.0744248749571,15.509947123256422,-75.56447775170068,"Brendon Davis","18587",663478
"Jake Scheiner ",,"1B/3B",999,4.1324,1.4196000006049871,-92.08336106775977,15.509947123256422,-75.57341394450334,"Jake Scheiner","sa3004160",676595
"Cam Devanney ",,"3B",999,4.34494,1.418699991889298,-92.08359085747493,15.509947123256422,-75.5736437342185,"Cam Devanney","25688",687478
"LuJames Groover ","ARI","3B",999,2.76673,1.343200027011335,-92.10286746571424,15.509947123256422,-75.59292034245782,"LuJames Groover","sa3022887",694410
"Brian Anderson ",,"3B/OF",999,3.49051,1.05849998164922,-92.17555691992823,15.509947123256422,-75.6656097966718,"Brian Anderson","18289",605119
"Matt Carpenter ",,"3B",999,3.11545,1.042699988000095,-92.17959096535131,15.509947123256422,-75.66964384209487,"Matt Carpenter","8090",572761
"BJ Murray ","CHC","1B/3B",999,2.60829,1.04039998492226,-92.1801782008335,15.509947123256422,-75.67023107757707,"BJ Murray","sa3017287",681230
"Edwin Rios ",,"1B/3B/DH",999,3.57419,1.039500038139522,-92.18040797473597,15.509947123256422,-75.67046085147955,"Edwin Rios","18316",621458
"CJ Alexander ","HOU","1B/3B/OF",999,3.12052,0.9941999968141317,-92.19197395561113,15.509947123256422,-75.68202683235471,"CJ Alexander","20557",680769
"Willy Vasquez ","BAL","3B",999,2.69182,0.9506000662222505,-92.20310586517743,15.509947123256422,-75.69315874192101,"Willy Vasquez","sa3011821",691938
"Damiano Palmegiani ",,"1B/3B",999,3.37429,0.9264000747352839,-92.20928459328735,15.509947123256422,-75.69933747003093,"Damiano Palmegiani","sa3017326",671913
"Keshawn Ogans ","ATL","3B",999,2.57386,0.9241999881342053,-92.20984631815132,15.509947123256422,-75.6998991948949,"Keshawn Ogans","sa3019893",687248
"Jordan Groshans ","ATL","3B",999,2.37284,0.9019999876618385,-92.21551440968898,15.509947123256422,-75.70556728643254,"Jordan Groshans","23794",677954
"Dayan Frias ","CLE","3B",999,2.70739,0.7633000323548913,-92.25092720366287,15.509947123256422,-75.74098008040646,"Dayan Frias","sa3008768",682679
"Jim Haley ",,"1B/3B",999,2.24597,0.7617999715730548,-92.25131019833145,15.509947123256422,-75.74136307507504,"Jim Haley","sa918418",670113
"Ivan Melendez ","ARI","1B/3B",999,1.98811,0.737000007648021,-92.2576421110642,15.509947123256422,-75.74769498780778,"Ivan Melendez","sa3019859",699471
"Luis Verdugo ","SDP","3B",999,2.54333,0.6925999913364649,-92.26897829806295,15.509947123256422,-75.75903117480652,"Luis Verdugo","sa3006888",677605
"Mike Brosseau ",,"3B",999,2.01191,0.6898000112269074,-92.26969318739751,15.509947123256422,-75.75974606414107,"Mike Brosseau","19683",670712
"Matt Duffy ",,"3B",999,2.17443,0.68569997837767,-92.27074000546067,15.509947123256422,-75.76079288220424,"Matt Duffy","13836",622110
"Alex Binelas ","PHI","1B/3B",999,2.08147,0.6713999761268497,-92.2743910739301,15.509947123256422,-75.7644439506737,"Alex Binelas","sa3017044",681323
"Nicholas Northcut ",,"1B/3B",999,2.08313,0.6516000060364604,-92.27944639107098,15.509947123256422,-75.76949926781455,"Nicholas Northcut","sa3007640",678021
"Riley Tirotta ","TOR","1B/3B",999,2.18104,0.6289999899454415,-92.28521661436966,15.509947123256422,-75.77526949111324,"Riley Tirotta","sa3017078",694661
"Mike Boeve ","MIL","1B/3B",999,1.36357,0.546399989631027,-92.3063059996323,15.509947123256422,-75.79635887637588,"Mike Boeve","sa3022658",801670
"Charles McAdoo ","TOR","3B",999,1.36357,0.5391999841667712,-92.30814430094648,15.509947123256422,-75.79819717769004,"Charles McAdoo","sa3022823",807727
"Zavier Warren ","CIN","1B/3B",999,1.61085,0.5091999992728233,-92.31580388008561,15.509947123256422,-75.80585675682919,"Zavier Warren","sa3014549",680518
"Paul Witt ",,"3B",999,1.3497,0.46619999781250954,-92.32678261608608,15.509947123256422,-75.81683549282964,"Paul Witt","sa3014949",700685
"Joe Perez ",,"3B",999,1.36134,0.4274000129662454,-92.33668900622521,15.509947123256422,-75.82674188296879,"Joe Perez","22254",669309
